"international_id","helmet_brand","tape_color","pregame_music_genre","locker_room_role","training_pct","uses_tinted_visor","left_skate_first","brings_backup_stick","morning_skate_attended","hydration_pct","pass_drill_success_pct","0x676f6c64656e5f7469707073","video_review_completion_pct","extra_sticks_packed","warmup_laps","bus_seat_number","autographs_signed_week","skate_hollow_inches","avg_shoot_speed","shot_power_score","sleep_hours_before_game","stick_blade_curve_mm","travel_fatigue_score","recovery_balance_minutes","selection_probability"
"4030","Sherwood","white","pop","quiet","62.308846","0","0","1","1","72.790000","76.100000","bravo","40.510000","1","4","54","4","0.854000","74.700000","41.640000","8.120000","5.840000","-1.850000","-37","0.008921"
"4031","Sherwood","red","pop","planner","48.365109","0","0","1","1","81.590000","92.150000","november","59.490000","4","6","16","2","0.412000","91.880000","62.260000","7.510000","15.300000","-2.490000","-52","0.156797"
"4032","Bauer","black","country","mentor","56.046431","0","1","1","0","97.280000","34.790000","whiskey","25.550000","3","3","31","3","0.889000","75.080000","42.100000","7.130000","11.440000","-1.420000","-122","0.060644"
"4033","Warrior","white","metal","quiet","19.196065","0","0","1","0","61.170000","65.610000","xray","51.090000","0","4","21","5","0.910000","78.860000","46.630000","7.920000","4.890000","-1.730000","-144","0.701813"
"4034","CCM","blue","rock","quiet","42.760850","0","1","1","1","72.180000","32.130000","juliett","81.320000","1","1","22","5","0.873000","81.630000","49.960000","8.760000","12.880000","-0.270000","-139","0.627525"
"4035","Warrior","black","pop","hype","50.870245","1","1","1","1","56.360000","41.990000","yankee","29.200000","1","5","23","5","0.384000","78.040000","45.650000","9.060000","14.430000","-2.370000","-38","0.298018"
"4036","Bauer","white","country","quiet","42.188190","1","1","1","1","91.980000","77.790000","kilo","48.160000","3","5","32","7","0.535000","82.350000","","5.130000","6.750000","-1.010000","-130","0.789586"
"4037","Bauer","red","hip hop","quiet","48.367383","0","0","1","1","45.820000","60.550000","tango","79.520000","5","6","14","3","0.849000","74.710000","41.650000","9.150000","12.300000","-2.750000","-94","0.099154"
"4038","Bauer","black","pop","quiet","66.427637","0","1","1","1","58.460000","69.550000","uniform","20.400000","0","4","38","6","0.752000","94.630000","65.560000","7.920000","8.100000","-1.610000","-80","0.033639"
"4039","CCM","white","hip hop","planner","39.309877","0","1","1","1","97.550000","90.030000","india","55.280000","0","6","54","3","0.505000","78.990000","46.790000","8.070000","13.430000","-3.510000","-31","0.359615"
"4040","Sherwood","black","pop","hype","57.194815","1","1","1","0","57.050000","32.910000","hotel","69.940000","2","5","42","4","0.929000","91.080000","","6.200000","5.770000","-1.810000","-159","0.082254"
"4041","Bauer","green","metal","mentor","46.534120","0","0","1","1","99.220000","32.640000","whiskey","38.320000","0","7","9","2","0.416000","69.660000","35.590000","7.770000","7.570000","-2.500000","-101","0.496805"
"4042","Warrior","white","country","planner","29.893734","0","1","1","0","66.460000","66.870000","sierra","62.650000","1","6","51","8","0.558000","79.080000","46.900000","8.800000","5.410000","-0.970000","-109","0.488566"
"4043","Bauer","green","hip hop","planner","52.798206","0","1","1","0","66.530000","43.300000","sierra","55.390000","3","1","22","4","0.522000","80.500000","48.600000","7.770000","7.310000","-2.960000","-148","0.456915"
"4044","Bauer","blue","pop","hype","53.294144","0","0","1","1","79.410000","82.500000","india","38.060000","4","6","29","4","0.936000","83.350000","52.020000","7.040000","10.590000","-3.050000","-92","0.846710"
"4045","Warrior","blue","rock","quiet","51.259930","1","0","1","0","95.310000","60.760000","foxtrot","31.590000","1","8","15","6","0.612000","75.980000","43.180000","7.230000","5.030000","-4.140000","-162","0.961828"
"4046","CCM","black","hip hop","hype","61.598185","0","0","1","0","85.300000","59.020000","bravo","22.500000","5","3","17","8","0.898000","80.670000","48.800000","6.530000","6.590000","-3.220000","-71","0.980113"
"4047","Warrior","white","hip hop","planner","54.529664","0","0","0","0","68.080000","63.870000","hotel","31.360000","5","2","39","3","0.889000","78.000000","45.600000","6.550000","5.050000","-0.630000","-10","0.941195"
"4048","CCM","black","hip hop","mentor","41.471888","0","1","1","0","77.180000","47.370000","victor","40.140000","3","8","39","4","0.420000","84.460000","","7.570000","4.980000","-1.040000","-132","0.906750"
"4049","Bauer","white","country","mentor","36.834264","0","1","0","1","53.690000","67.040000","papa","42.020000","0","2","25","6","0.382000","74.450000","41.340000","7.310000","13.260000","-14.120000","-170","0.046912"
"4050","Warrior","green","country","quiet","48.824152","1","1","0","0","68.120000","38.300000","bravo","64.300000","4","3","8","3","0.625000","85.510000","","9.020000","11.290000","-3.150000","-106","0.253259"
"4051","Warrior","white","rock","hype","55.858039","1","0","1","0","91.630000","70.010000","echo","72.570000","1","2","17","5","0.827000","79.430000","47.320000","6.600000","12.940000","-0.750000","-15","0.628140"
"4052","Sherwood","black","metal","planner","35.856071","1","1","1","1","84.120000","76.640000","juliett","67.730000","1","8","52","13","0.968000","83.310000","51.970000","8.980000","4.630000","-0.880000","-64","0.351627"
"4053","Warrior","black","hip hop","joker","27.161365","0","0","1","1","66.590000","47.340000","november","32.420000","4","7","44","1","0.933000","81.960000","50.350000","7.620000","17.400000","-0.250000","-80","0.151645"
"4054","Bauer","white","metal","planner","47.272705","0","1","1","1","98.660000","74.840000","juliett","6.960000","4","5","49","6","0.709000","69.040000","34.850000","5.710000","7.510000","-4.930000","-143","0.424246"
"4055","True","red","hip hop","joker","55.354729","0","0","1","0","55.300000","74.510000","sierra","66.240000","2","2","22","6","0.602000","79.330000","47.200000","5.310000","9.470000","-2.220000","-96","0.866929"
"4056","CCM","white","metal","joker","63.887361","0","1","1","1","97.650000","34.670000","papa","53.570000","2","6","12","4","0.583000","87.490000","56.990000","9.450000","9.170000","-1.570000","-87","0.806524"
"4057","Bauer","blue","country","joker","63.708732","0","1","1","1","72.800000","42.520000","alpha","60.890000","0","1","21","7","0.513000","73.000000","39.600000","8.340000","10.420000","-1.580000","-75","0.287567"
"4058","True","black","metal","hype","60.585430","0","0","0","1","73.590000","58.250000","golf","66.100000","3","6","13","3","0.554000","83.680000","","5.300000","4.040000","-3.510000","-109","0.504676"
"4059","True","black","pop","quiet","35.453803","0","0","1","0","88.880000","22.360000","bravo","40.650000","3","5","10","4","0.646000","80.150000","48.180000","6.620000","15.330000","-3.420000","-89","0.746730"
"4060","Sherwood","black","country","quiet","66.184236","0","1","1","1","70.610000","71.300000","alpha","80.220000","5","4","49","2","0.728000","85.520000","54.620000","5.610000","11.970000","-2.940000","-30","0.952787"
"4061","CCM","black","metal","hype","50.296408","0","1","1","0","89.430000","76.340000","victor","47.880000","5","5","4","4","0.493000","92.860000","63.430000","7.910000","4.920000","-3.520000","-107","0.911585"
"4062","True","blue","electronic","planner","50.255765","0","0","0","1","89.470000","24.510000","bravo","22.520000","2","1","2","5","0.530000","83.540000","52.250000","7.940000","9.560000","-3.560000","-32","0.880119"
"4063","Warrior","white","hip hop","quiet","75.324943","0","0","1","0","82.050000","42.810000","whiskey","79.630000","3","1","52","4","0.643000","77.160000","44.590000","7.390000","17.280000","-3.240000","-7","0.049658"
"4064","CCM","black","country","joker","54.825288","1","0","1","0","57.740000","74.920000","delta","27.990000","2","6","49","5","0.971000","89.060000","58.870000","8.130000","4.260000","-3.260000","-44","0.094247"
"4065","Bauer","white","pop","quiet","","1","1","1","1","96.600000","82.700000","india","80.660000","2","6","42","6","0.885000","89.140000","58.970000","5.180000","11.220000","-1.300000","-125","0.156126"
"4066","CCM","white","pop","hype","74.075575","1","0","1","0","59.130000","58.490000","hotel","33.270000","4","7","40","2","0.573000","84.340000","53.210000","7.620000","11.480000","-2.040000","-32","0.044318"
"4067","Bauer","red","hip hop","hype","53.345956","0","1","0","1","67.770000","56.420000","foxtrot","27.370000","0","4","37","1","0.595000","92.370000","62.840000","6.720000","12.710000","-0.520000","-71","0.903366"
"4068","CCM","black","pop","planner","","0","1","1","0","90.930000","78.260000","delta","16.680000","5","3","10","5","0.565000","76.970000","44.360000","6.730000","10.260000","-3.100000","-63","0.714254"
"4069","True","black","country","joker","29.740000","1","0","1","1","90.300000","40.850000","lima","29.820000","3","5","46","10","0.547000","86.730000","","6.110000","6.430000","-5.690000","-11","0.865425"
"4070","Bauer","black","hip hop","hype","33.543634","0","0","1","1","59.330000","92.830000","papa","31.760000","2","8","34","7","0.951000","73.880000","40.660000","8.470000","16.020000","-0.300000","-145","0.004538"
"4071","True","black","hip hop","joker","81.856747","1","1","0","1","70.800000","47.800000","yankee","72.640000","1","8","38","6","0.738000","68.820000","34.580000","8.560000","10.270000","-0.190000","-152","0.977966"
"4072","Bauer","black","pop","hype","53.340348","0","0","1","1","46.290000","55.780000","foxtrot","34.340000","4","1","50","5","0.581000","86.480000","55.780000","6.570000","5.570000","-2.170000","-31","0.898978"
"4073","CCM","red","electronic","joker","53.297052","0","0","0","1","88.290000","34.360000","whiskey","83.780000","2","5","26","4","0.393000","76.020000","43.220000","8.620000","15.380000","-3.140000","-51","0.041801"
"4074","Warrior","green","country","quiet","64.232648","1","1","0","1","56.580000","57.600000","sierra","23.960000","4","8","41","12","0.505000","77.500000","45.000000","7.880000","11.870000","-5.350000","-65","0.014101"
"4075","True","white","electronic","hype","36.021919","1","0","0","1","57.900000","25.160000","juliett","46.110000","2","3","49","8","0.718000","74.500000","41.400000","5.350000","16.120000","-1.620000","-164","0.403943"
"4076","Bauer","blue","country","planner","35.433936","0","1","1","1","92.290000","73.560000","mike","53.100000","4","5","22","6","0.713000","73.970000","40.760000","5.780000","17.240000","-4.780000","-96","0.191551"
"4077","True","white","metal","planner","38.703964","0","0","1","1","54.100000","46.340000","zulu","54.380000","2","6","3","4","0.965000","95.680000","","6.760000","11.570000","-6.280000","-5","0.892546"
"4078","True","white","country","hype","35.774104","0","1","1","0","73.350000","24.020000","golf","32.180000","5","1","37","5","0.664000","77.430000","","6.210000","17.610000","-1.190000","-7","0.532771"
"4079","Bauer","red","hip hop","quiet","22.464901","0","0","0","1","67.570000","46.610000","juliett","77.810000","0","7","21","3","0.566000","68.850000","34.620000","7.650000","5.980000","-1.700000","-178","0.416162"
"4080","Bauer","red","country","planner","","0","0","1","1","68.910000","72.160000","romeo","22.740000","4","6","28","8","0.521000","80.590000","48.710000","7.740000","15.680000","-3.280000","-49","0.080154"
"4081","Bauer","black","pop","quiet","56.483648","0","1","1","1","55.690000","63.920000","lima","27.330000","5","7","40","4","0.541000","95.630000","66.760000","7.970000","16.270000","-1.580000","-35","0.238130"
"4082","Bauer","blue","metal","hype","40.768958","0","1","0","1","79.600000","82.020000","zulu","47.130000","0","1","16","4","0.435000","82.250000","","6.980000","14.130000","-3.460000","-100","0.595060"
"4083","Bauer","black","pop","quiet","61.198551","0","0","1","0","81.290000","70.720000","zulu","64.600000","4","5","52","4","0.878000","77.390000","44.870000","8.350000","14.730000","-0.810000","-27","0.679333"
"4084","Warrior","black","electronic","hype","73.948588","0","1","1","1","62.260000","58.100000","whiskey","57.250000","3","5","53","4","0.886000","79.530000","","6.620000","7.040000","-4.950000","-141","0.779804"
"4085","Bauer","black","country","mentor","52.523750","1","1","1","1","90.090000","79.260000","juliett","72.990000","5","4","17","6","0.719000","70.760000","36.910000","7.550000","17.360000","-1.750000","-122","0.588431"
"4086","Warrior","white","pop","planner","51.435208","0","1","1","1","82.880000","66.780000","bravo","34.590000","2","2","35","6","0.512000","76.050000","","4.910000","15.260000","-1.870000","-138","0.622660"
"4087","CCM","black","pop","planner","59.094123","1","1","1","0","53.330000","43.120000","bravo","66.520000","2","1","24","5","0.421000","71.530000","","6.300000","9.150000","-3.080000","-51","0.950353"
"4088","CCM","red","country","planner","47.449140","0","1","1","1","89.860000","48.450000","bravo","31.360000","4","8","42","4","0.381000","67.690000","33.230000","6.290000","10.080000","-4.680000","-165","0.567627"
"4089","True","white","electronic","quiet","61.226085","0","1","1","1","48.020000","72.010000","juliett","55.090000","3","1","37","6","0.831000","74.840000","41.810000","6.250000","5.060000","-3.850000","-79","0.427056"
"4090","Warrior","white","pop","quiet","76.914866","0","0","1","1","77.070000","46.050000","whiskey","82.740000","1","2","39","3","0.384000","82.560000","51.070000","8.330000","5.680000","-2.820000","-20","0.675368"
"4091","Bauer","blue","country","hype","77.122471","1","0","0","0","53.990000","69.170000","uniform","54.910000","1","4","13","5","0.587000","76.020000","43.220000","8.910000","14.530000","-1.650000","-117","0.006822"
"4092","Bauer","white","country","planner","19.316107","1","0","1","0","61.330000","76.620000","lima","8.500000","3","8","5","5","0.822000","87.800000","57.360000","5.180000","8.760000","-2.330000","-23","0.244262"
"4093","CCM","blue","rock","joker","49.813259","0","0","0","1","91.560000","50.070000","whiskey","19.510000","0","6","27","6","0.714000","90.230000","","5.150000","5.570000","-3.620000","-110","0.658555"
"4094","Warrior","black","metal","joker","41.965594","0","0","1","0","52.420000","49.330000","papa","32.540000","3","8","3","4","0.625000","95.510000","66.610000","7.330000","10.320000","-6.470000","-22","0.344409"
"4095","Warrior","black","pop","planner","65.563398","1","1","1","1","57.710000","48.090000","india","50.960000","2","4","27","2","0.606000","78.090000","","5.520000","12.530000","-2.260000","-132","0.059725"
"4096","True","black","pop","hype","32.095352","0","1","0","0","62.940000","15.410000","sierra","57.400000","2","8","55","6","0.725000","81.780000","50.140000","7.910000","17.580000","-2.300000","-55","0.508386"
"4097","True","blue","electronic","hype","26.700083","0","1","1","1","73.710000","74.800000","lima","24.370000","5","7","51","6","0.905000","76.500000","43.800000","5.780000","17.620000","-3.480000","-36","0.493762"
