,num__training_pct,num__goals,num__school_grade,num__number_of_previous_teams,num__avg_shoot_speed,num__pass_completion_rate,num__power_play_goals,num__jersey_number,num__years_played,cat__golden_tipps_alpha,cat__golden_tipps_bravo,cat__golden_tipps_charlie,cat__golden_tipps_delta,cat__golden_tipps_echo,cat__golden_tipps_foxtrot,cat__golden_tipps_golf,cat__golden_tipps_hotel,cat__golden_tipps_india,cat__golden_tipps_juliett,cat__golden_tipps_kilo,cat__golden_tipps_lima,cat__golden_tipps_mike,cat__golden_tipps_november,cat__golden_tipps_oscar,cat__golden_tipps_papa,cat__golden_tipps_quebec,cat__golden_tipps_romeo,cat__golden_tipps_sierra,cat__golden_tipps_tango,cat__golden_tipps_uniform,cat__golden_tipps_victor,cat__golden_tipps_whiskey,cat__golden_tipps_xray,cat__golden_tipps_yankee,cat__golden_tipps_zulu,cat__experience_level_legend,cat__experience_level_missing,cat__experience_level_rookie,cat__experience_level_sophomore,cat__experience_level_veteran,cat__fitness_level_Average,cat__fitness_level_Elite,cat__fitness_level_Excellent,cat__fitness_level_Good,cat__fitness_level_Poor,cat__fitness_level_missing,bool__won_championship,bool__captain
6380,0.13268812136803018,-0.5826979650469368,1.519182619137204,1.2267720086374543,1.1557819121817192,0.4169427295947921,-0.39261023711605614,-1.0439882162095746,1.3056938425483935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1767,-0.30918799680705605,-1.083190097361248,1.2980042717974212,0.9772632866895306,-0.38386871648288234,-0.6569943531444912,-1.0711696531416466,-0.4370368956263023,-0.28977747872656434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3584,-1.8298523585245459,-1.250020808132685,0.9066887341962666,-1.0188064888938597,-1.1177208852856353,-0.3999109544299543,-0.6470700181256526,-1.0439882162095746,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9546,-0.9630799719945073,1.0856091426674335,-0.4544087878947061,-1.0188064888938597,1.4450060022392759,-0.7973127773941407,0.20112925190633543,-1.0439882162095746,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9254,0.24588855369396778,1.2524398534388705,0.6004417917257975,1.2267720086374543,0.38883444949178264,1.323499977693422,0.794868740928727,1.064369002658634,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9872,-0.7397918220063622,-1.250020808132685,-1.0669026728356437,0.7277545647416067,0.18019020542041103,-0.20947880723400125,-1.1559895801448452,-0.8203745717841584,-0.555689365605724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7709,-0.7519523918397183,0.05125873588452388,-0.5054499449731177,0.9772632866895306,-0.8371303501551722,1.5119275759715225,0.4979989964175312,-1.0759330225560626,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5554,1.6861823800195406,-0.8829932444355235,0.6514829488042093,-0.2702803230500883,-0.4471814526148843,0.29917548067097927,-1.325629434151243,-0.8842641844771345,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9514,1.4297858361753726,-0.6160641072012243,0.5494006346473863,0.478245842793683,-0.17090769494796496,-0.7943059540173628,-0.6046600546240531,1.9907683867067862,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6955,-0.2840778403314312,-0.11557197488691316,-0.5735048210776663,-1.0188064888938597,-1.484646969687014,-1.2603635774179849,0.03148939789993784,0.8088105518867299,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8547,-1.6101551887735333,-1.0498239552069606,-0.04607953126741435,-1.2683152108417834,1.7586918312569224,-1.5830959531921793,-1.9193689231736344,0.6171417138078019,-1.0875131393640431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,0.6931252000457171,0.05125873588452388,-1.1689849869924667,-0.7692977669459359,0.42192974337896416,0.7116114205190562,-0.010920565601661556,-0.8203745717841584,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3388,1.745368074207599,2.28679026022178,-1.3221084582277012,-1.2683152108417834,-0.339262016026244,-1.090478056630016,2.2368074999831067,-1.0120434098630864,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6658,0.3575421662538627,-1.1832885238241102,0.617455510751935,1.2267720086374543,-2.523551412580323,1.0568949716190872,-0.6894799816272519,1.6713203232419063,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,-0.3461594863236285,0.9855107162045713,0.20912625412464286,-0.519789044998012,-0.2917774639272426,-0.3523029176309662,0.7100488139255282,0.5851969074613139,0.24204629503175495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7064,-0.279992848866776,0.6852154368159846,1.468141462058793,-1.2683152108417834,-0.1363734752396008,-1.4277434120586388,-0.13815045610645973,-0.8523193781306464,-0.555689365605724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,1.010424685474712,1.052243000513146,-0.5905185401038031,-0.519789044998012,0.5701391029606969,-0.755217250119246,1.431018193452718,-0.1495336385079103,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9462,-0.02205711530922192,-0.8496271022812362,-1.1519712679663294,-1.0188064888938597,-0.8213021661221698,0.7927956516920681,-1.028759689640047,-0.6287057337052304,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8468,-0.02205711530922192,0.48501858389026015,2.1657039421304165,1.2267720086374543,-1.4788912664022855,0.5868282503827609,0.6252288869223294,-0.9162089908236225,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7580,1.229025277930596,1.5861012749817447,-1.4922456484890725,1.2267720086374543,0.633451839092701,-0.24255386437856136,0.9220986314335252,1.351872259777026,1.0397819556692338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7270,-1.560698019816275,-0.8829932444355235,1.4341140240065187,-0.7692977669459359,0.021908365090406133,-0.10123316566998557,0.15871928840473604,-0.9481537971701105,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7475,-1.8196079030058612,-0.3157688278126376,0.7365515439348949,-1.0188064888938597,-0.11335066210069138,-0.9200913986125844,0.03148939789993784,1.9907683867067862,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9591,0.9401702819886012,0.551750868198835,1.417100304980381,-0.7692977669459359,-0.602585441302526,-1.6261937549260002,-0.010920565601661556,0.4254728757288739,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118,0.337713809684297,-0.4158672542754998,0.20912625412464286,0.7277545647416067,-0.11191173627950878,0.2650981490674925,-0.9015297991352489,1.60743071054893,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4314,0.24963775347757303,-0.08220583273262574,0.5494006346473863,0.2287371208457592,-0.7838900947714424,1.5916083954561453,0.794868740928727,-0.2134232512008863,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7366,-1.2221422481449002,-0.4825995385840746,-0.777669449391312,-0.519789044998012,-1.2486631350131872,1.2132497872115542,-0.8591198356336495,-0.9800986035165985,-1.0875131393640431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,-0.17987754066395223,0.551750868198835,0.7025241058826205,1.2267720086374543,0.4161740400942378,-0.624921570458857,-0.22297038310965855,-0.9800986035165985,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,1.233141621975262,0.8186800054331342,-0.5735048210776663,0.9772632866895306,0.32408278753859804,-0.2570868440329897,0.45558903291593184,2.0227131930532742,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9684,-0.09370171438954882,-0.8162609601269487,-0.9307929206265466,-1.2683152108417834,-0.6716538807192564,-0.6725296072578454,-1.2832194706496436,-0.9800986035165985,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3389,-0.05183832065772153,1.3525382799017327,1.1959219576405982,0.478245842793683,-0.5507841117399788,-1.1410929168057826,1.3037883029479198,1.479651485162978,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
763,-0.6400675193201829,-1.0498239552069606,-1.1179438299140552,1.2267720086374543,-1.7465314691421132,-0.177406024548367,-0.9863497261384477,0.7129761328472659,0.5079581819109146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3862,-0.02205711530922192,-0.2156704013497754,-0.31829903568560874,1.2267720086374543,0.014713735984495147,1.3074635863506046,0.58281892342073,0.6810313265007779,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6336,-0.8715861377459788,-0.4158672542754998,-1.5603005245936212,-1.2683152108417834,0.6521578747680646,-1.9013180939012062,0.20112925190633543,-0.5648161210122544,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,-0.26864293744623374,-0.04883969057833834,1.161894519588324,1.2267720086374543,0.475169998762694,-0.8915265765331915,0.24353921540793483,0.872700164579706,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5704,0.25714066171226296,-0.6827963915097991,0.07301650191554548,-1.2683152108417834,-0.27594927989424206,0.7887865538563639,-0.8167098721320502,1.9268787740138102,-1.0875131393640431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6204,-0.49859295577385454,-0.2824026856583502,-0.8287106064697236,-1.2683152108417834,0.19745731527459415,0.8303809439017957,-0.47743016411925493,0.1379696186104818,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,-0.17143114173609114,1.5193689906731698,-0.09712068834582586,0.9772632866895306,0.06363721390467923,0.6384453850174535,0.7100488139255282,1.8310443549743463,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8261,-0.9842883969974895,1.6861997014446068,0.19211253509850607,0.9772632866895306,1.1385148023275362,-0.9676994354115729,2.406447353989504,-0.2134232512008863,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5338,-2.6317751240505514,0.718581578970272,1.1278670815360494,-0.519789044998012,-0.8371303501551722,-0.34628927087740957,1.8975277919703113,1.160203421698098,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5970,-1.7099449018202224,1.052243000513146,0.7535652629610324,1.2267720086374543,-1.0299464101935414,1.5865970231615152,0.9645085949351246,-0.1814784448543983,1.3056938425483935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7677,0.4042904584253233,0.551750868198835,1.468141462058793,-1.0188064888938597,-0.39681904887351965,-0.7071080760907946,0.24353921540793483,-0.30925767024035034,-1.6193369131223625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7220,-1.0211873316496993,-1.3501192345955473,-0.8797517635481351,-0.020771601102164555,1.0205228849906238,0.02505341615469897,-1.7073191056656374,-0.6606505400517184,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6823,-2.1380850523805006,0.41828629958168534,0.7535652629610324,1.2267720086374543,-0.8328135726916265,-0.09972975398159677,-0.7318899451288513,-0.08564402581493427,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7038,-0.44205995343838766,-0.8496271022812362,-0.18218928347651137,0.7277545647416067,-0.38962441976760864,1.701858585938013,-1.0711696531416466,0.5532521011148259,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9092,-0.5100146590534935,-1.7171467982927087,-0.2162167215287857,-1.5178239327897072,-0.4486203784360669,-1.7138927700820312,-0.18056041960805916,-1.0759330225560626,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,-0.49978185670614045,-1.250020808132685,-0.09712068834582586,-0.7692977669459359,-0.4471814526148843,-0.3588177016139854,-2.385878521691228,-0.05369921946844626,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1236,-1.0908575505586966,-0.6494302493555116,0.09003022094168303,0.478245842793683,0.7557605338931591,0.008014750352955978,0.15871928840473604,-1.0439882162095746,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6075,-0.07569062827068136,-1.650414513984134,-0.777669449391312,0.478245842793683,0.42336866920014676,1.3455500157897955,-1.53767925165924,0.5213072947683379,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
727,0.3409974375275578,0.05125873588452388,0.5494006346473863,-1.0188064888938597,0.914042374223164,-0.624921570458857,0.5404089599191306,0.4574176820753619,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8495,-0.0974227523424361,1.285805995593158,-0.18218928347651137,0.478245842793683,0.06363721390467923,1.6492391768443946,1.218968375944721,-0.34120247658683833,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2147,-1.2226753113692068,-0.6827963915097991,1.0257847673792264,0.9772632866895306,0.15716739228150162,-0.3092051158971452,-0.9015297991352489,-0.9800986035165985,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1107,0.7029916905013895,-0.4825995385840746,-0.06309325029355152,-0.7692977669459359,0.4406357790543299,-1.5349867791637282,-0.6470700181256526,-0.1495336385079103,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,1.8246178935923434,-0.3157688278126376,0.9066887341962666,-1.0188064888938597,-0.39394119723115445,-1.1791793462449733,-0.010920565601661556,-1.0759330225560626,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,-0.742360097730914,0.2848217309645357,-0.08010696931968869,-1.0188064888938597,-0.834252498512807,-2.1879685891540626,0.07389936140153724,-0.5009265083192783,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3936,1.70706222720944,-1.3834853767498347,-1.6113416816720327,-1.0188064888938597,-0.6126579220508002,0.2966697945236635,-1.7073191056656374,-0.8203745717841584,0.7738700687900743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
